alat,alon,year_built
30.126277,-97.613668,1995
30.268985,-97.460704,1982
30.206991,-97.802084,1955
30.278976,-97.629417,2011
30.421804,-97.895124,1970
30.171716,-97.764983,1999
30.454657,-97.803446,1981
30.17674,-97.866642,1969
30.235716,-97.570582,2008
30.329875,-97.793135,1989
30.344662,-97.687212,2014
30.393803,-97.800906,1995
30.271338,-97.688445,1960
30.488654,-97.593158,1999
30.076676,-97.646663,1985
30.493555,-97.615065,1998
30.437122,-97.742423,1984
30.211401,-97.7841,1970
30.415727,-97.511922,2014
30.234715,-97.592636,2015
30.335667,-97.964734,2005
30.250863,-97.756337,2005
30.45712,-97.785153,1997
30.488532,-97.619384,1997
30.428418,-97.59129,1952
30.407332,-97.935064,1941
30.302467,-97.780376,1951
30.428472,-97.790437,1990
30.148674,-97.812923,1993
30.344574,-97.716753,2014
30.390294,-97.96543,1955
30.394818,-97.698641,1983
30.209791,-97.997432,1980
30.427111,-97.763584,1978
30.191837,-97.553651,1978
30.369438,-97.767782,1971
30.297087,-97.727249,1951
30.471706,-97.637821,2003
30.150827,-97.587242,1992
30.265881,-97.889281,1980
30.283168,-97.76118,1951
30.295774,-97.948824,2018
30.202553,-97.87208,2005
30.216262,-97.815172,1976
30.47009,-97.816792,1979
30.158104,-97.649485,1995
30.193193,-97.756721,1977
30.376337,-97.698619,1964
30.331237,-97.801679,1985
30.476284,-97.612314,2003
30.432109,-97.983252,1983
30.310056,-97.901174,1998
30.330735,-97.822631,1968
30.160768,-97.834298,2005
30.15223,-97.861158,2003
30.336635,-97.709339,1955
30.13882,-97.83461,1979
30.352056,-97.970123,1986
30.344982,-97.809673,1994
30.382945,-97.936752,2006
30.426474,-97.771476,1983
30.436841,-97.63207,1988
30.049838,-97.615134,2009
30.248525,-97.781467,1956
30.337844,-97.850018,1970
30.45097,-97.802214,1976
30.473373,-97.628665,2001
30.439351,-97.643205,1996
30.50086,-97.594214,1985
30.174038,-97.852259,2009
30.263193,-97.590944,1984
30.333034,-97.696142,1985
30.169747,-97.843776,2008
30.194868,-97.862689,2001
30.415615,-97.703224,1984
30.186304,-97.93006,1978
30.300867,-97.815784,1984
30.530497,-97.746039,1975
30.136868,-97.571205,1999
30.352326,-97.959143,2005
30.288015,-97.765018,1932
30.361877,-97.959747,2015
30.045823,-97.810333,2007
30.300032,-97.741834,1949
30.181325,-97.799216,1981
30.359929,-97.848719,1994
30.21795,-97.823656,1985
30.181511,-97.860584,1994
30.375938,-97.664281,1972
30.294641,-97.764098,2012
30.431922,-97.690742,2003
30.168574,-97.766695,2009
30.341289,-97.51953,2009
30.359886,-97.680259,1971
30.354663,-97.779743,1997
30.349118,-97.609165,2001
30.469751,-97.93436,1969
30.20086,-97.835224,1983
30.365645,-97.960587,1986
30.377525,-97.846642,1996
30.376327,-97.682109,1955
30.374221,-97.884766,2001
30.437406,-97.620554,1947
30.232636,-97.980216,1977
30.299395,-97.780222,1951
30.341786,-97.711577,1957
30.184725,-97.89388,1996
30.326045,-97.784588,2004
30.430999,-97.607065,1983
30.428396,-97.713787,1978
30.170581,-97.688254,2015
30.486759,-97.595617,1994
30.50282,-97.729371,1996
30.418231,-97.714336,1980
30.130529,-97.610949,2004
30.23535,-97.990462,1995
30.456913,-97.7982,
30.447054,-97.61057,1991
30.148168,-97.844129,1982
30.19388,-97.77699,1977
30.294319,-97.734771,1935
30.036567,-97.894212,1984
30.302353,-97.685813,1959
30.451801,-97.798511,1982
30.317102,-97.741303,1940
30.453857,-97.68877,2000
30.434762,-97.795011,1999
30.234495,-97.99655,1965
30.242571,-97.886204,2007
30.354167,-97.865553,2008
30.439814,-97.768922,1985
30.461034,-97.63845,1996
30.242098,-98.003179,1985
30.268224,-97.689822,1963
30.324176,-97.987089,1973
30.334347,-97.766365,1956
30.19212,-97.868678,2003
30.190562,-97.907181,2006
30.427089,-97.684814,2001
30.348782,-97.738587,1955
30.399818,-97.920791,2000
30.19978,-97.695915,2008
30.501371,-97.66897,1980
30.407445,-97.913574,1987
30.343188,-97.772762,2003
30.29652,-97.474431,1972
30.377933,-98.000745,1975
30.385434,-97.686475,1970
30.373182,-97.879197,2000
30.218395,-97.804897,1971
30.35044,-97.699706,1950
30.389025,-97.655878,1984
30.357965,-97.962024,1996
30.54571,-97.699995,2006
30.095085,-97.679686,1940
30.315359,-97.774668,1979
30.138058,-97.808046,1972
29.991538,-97.706684,1993
30.2026,-97.750934,1981
30.30853,-97.79878,1986
30.468931,-97.58218,1993
30.201067,-97.510549,1983
30.35246,-97.904544,2005
30.34683,-97.981574,1991
30.220255,-97.908623,1977
30.173751,-97.84165,1985
30.25585,-97.913793,2016
30.162756,-97.736798,2002
30.291181,-97.884078,1991
30.320397,-97.826263,1996
30.057052,-97.645325,1996
30.227852,-97.767788,2015
30.068921,-97.684765,2001
30.408704,-97.738906,1978
30.347743,-97.865718,1995
30.23153,-97.904714,2015
30.403575,-97.731243,1980
30.316913,-97.783369,2001
30.477884,-97.626702,2011
30.213444,-97.906618,1983
30.438379,-97.816754,1998
30.124339,-97.812259,1976
30.267027,-97.864172,2001
30.164416,-97.854928,1987
30.201266,-97.509444,2001
30.242719,-97.725845,2016
30.422156,-97.692654,1977
30.126671,-97.643963,1988
30.217984,-97.808055,1982
30.38758,-97.932792,2005
30.381929,-97.745119,1969
30.417441,-97.638973,2002
30.236401,-97.934749,1993
30.358177,-97.528432,1999
30.235541,-97.763085,1955
30.449361,-97.781135,1980
30.380967,-97.705108,1973
30.199307,-97.543836,1970
30.154648,-97.785315,2004
30.372074,-97.811883,1983
30.216951,-97.883739,2005
30.395149,-97.971801,2001
30.085087,-97.837017,1960
30.253296,-97.933324,1977
30.178735,-97.792176,1977
30.315424,-97.692653,1955
30.279229,-97.802087,1972
30.544172,-97.81829,2003
30.081998,-97.696657,1995
30.286653,-97.800511,1950
30.336098,-97.954534,2008
30.494437,-97.705379,1983
30.198361,-97.752813,1971
30.166954,-97.857794,1983
30.173706,-97.836408,1985
30.423865,-97.726375,1982
30.095196,-97.636768,1912
30.24627,-97.880395,1969
30.494397,-97.694703,1976
30.421702,-97.724054,1983
30.433557,-97.71415,1985
30.310561,-97.800093,2016
30.303269,-97.645193,1977
30.422655,-97.804429,1983
30.436918,-97.678569,1985
30.436019,-97.885568,2013
30.337746,-97.821938,2007
30.347304,-97.769401,1981
30.457353,-97.780894,1977
30.460986,-97.774127,1985
30.156114,-97.803381,2006
30.128115,-97.594185,2006
30.287853,-97.796208,1981
30.523607,-97.676318,1975
30.284137,-98.026892,2013
30.159592,-97.598971,1978
30.155143,-97.869829,1985
30.459629,-97.764164,2009
30.421401,-97.922391,1968
30.367484,-97.734032,1962
30.373508,-97.827166,2005
30.346109,-97.871802,1972
30.52676,-97.616369,1998
30.336232,-97.88255,1996
30.395286,-97.698877,1985
30.351807,-97.76889,1988
30.334247,-97.954832,2006
30.437148,-97.626445,1992
30.127585,-97.831478,1984
30.101033,-97.843774,2000
30.341238,-97.988723,1999
30.309642,-97.72922,1941
30.453195,-97.641782,1992
30.184782,-97.813134,2004
30.279056,-97.826916,1980
30.20037,-97.914887,2009
30.332208,-97.861735,1991
30.186926,-97.752733,1976
30.455333,-97.647238,1984
30.273741,-97.506355,1976
30.293883,-97.932606,2017
30.379955,-97.499175,2004
30.155299,-97.742457,2007
30.24142,-97.774571,1982
30.399842,-97.697331,1989
30.424167,-97.806729,2003
30.161845,-97.798538,2013
30.223206,-97.780393,1957
30.299043,-97.627486,1978
30.430772,-97.832153,1999
30.520981,-97.848645,1997
30.321703,-97.858748,2004
30.431282,-97.827021,1999
30.485909,-97.593597,1987
30.493391,-97.784279,2002
30.461903,-97.579021,2006
30.359764,-97.733097,1969
30.252251,-97.915249,1947
30.155998,-97.804783,2008
30.533891,-97.841263,1994
30.211633,-97.938091,2003
30.361872,-97.637628,2005
30.531048,-97.669569,1982
30.068809,-97.684605,1998
30.233098,-97.63794,1973
30.049615,-97.638385,1988
30.362173,-97.76937,1967
30.328679,-97.859533,2012
30.335518,-97.4675,1998
30.512906,-97.764162,2002
30.085331,-97.661403,1997
30.353657,-97.90742,2005
30.30364,-97.718892,1947
30.340107,-97.523798,2009
30.478617,-97.936033,2000
30.184416,-97.74267,1997
30.555454,-97.731234,2000
30.250312,-97.553412,1985
30.224309,-97.690446,2007
30.441146,-97.679571,1985
30.438336,-97.637933,2000
30.147661,-97.879973,2003
30.353649,-97.529561,2004
30.414376,-97.644681,2018
30.274289,-97.708029,1938
30.19771,-97.746257,1980
30.282696,-97.829818,1981
30.158052,-97.69315,1978
30.405385,-97.648491,1987
30.27724,-97.834014,1982
30.310046,-97.812024,1986
30.133493,-97.988061,2012
30.212198,-97.51985,1986
30.287684,-97.941592,2011
30.213679,-97.544863,1980
30.27928,-97.790536,1960
30.427384,-97.90091,1979
30.366424,-97.779401,2008
30.416971,-97.942528,1955
30.421168,-97.85954,1989
30.345667,-97.734167,1984
30.354113,-97.741258,1965
30.21436,-97.783981,1972
30.266375,-97.79485,1986
30.170974,-97.758864,2002
30.181378,-97.889766,1999
30.204942,-97.733647,1953
30.440273,-97.679391,1988
30.488255,-97.600725,2010
30.315592,-97.658052,1975
30.174183,-97.856831,1977
30.261286,-97.780887,1992
30.53103,-97.740521,1992
30.38064,-97.748402,1967
30.305425,-97.506362,2001
30.489626,-97.665491,1984
30.135807,-97.565544,
30.203107,-97.966991,2011
30.282371,-97.760043,1983
30.31622,-97.92877,2000
30.37176,-97.746322,1977
30.380078,-97.81683,1991
30.291759,-97.899486,1989
30.285223,-97.680716,1925
30.250255,-97.742025,1939
30.288286,-97.815159,1951
30.284945,-97.680085,1964
30.3416,-97.990706,2012
30.379673,-97.660923,1984
30.358147,-97.976528,1988
30.119405,-97.634429,1950
30.340549,-97.647913,1974
30.129532,-97.815564,1960
30.357274,-97.911295,2009
30.345397,-97.804819,1985
30.420548,-97.761144,1980
30.286752,-97.824308,1975
30.294699,-97.845817,1963
30.259384,-97.47849,1988
30.186915,-97.888456,1989
30.259115,-97.769031,1953
30.475363,-97.845886,1995
30.286905,-97.799745,1955
30.370898,-97.843827,2000
30.380896,-97.664316,1964
30.208354,-97.811412,1974
30.283073,-97.93472,2017
30.195226,-97.753781,1977
30.439253,-97.828272,1995
30.401489,-97.955049,2006
30.50735,-97.603978,2001
30.358643,-97.702912,1966
30.419704,-97.942046,1960
30.326058,-97.683868,1970
30.09611,-97.574472,1976
30.393554,-97.891643,1978
30.322982,-97.789235,1995
30.319998,-97.788841,2001
30.322825,-97.974501,2006
30.233135,-97.586588,1999
30.322284,-97.812624,2013
30.48819,-97.60308,2010
30.280942,-97.46053,1997
30.465676,-97.585001,2010
30.298788,-97.963051,2005
30.537816,-97.764387,1973
30.267624,-97.810322,1979
30.354409,-97.967286,1996
30.140595,-97.584582,1999
30.370222,-97.516161,2014
30.209355,-98.024377,2002
30.322038,-97.982159,2010
30.146109,-97.889646,1996
30.496095,-97.591752,1983
30.300633,-97.509494,1996
30.490251,-97.903647,1999
30.240295,-97.744761,1951
30.519267,-97.697755,2010
30.314914,-97.782386,1998
30.364102,-97.905119,2003
30.192897,-97.740271,1980
30.431967,-97.714902,1982
30.274305,-97.810642,1976
30.339356,-97.561127,2012
30.16433,-97.685528,1973
30.536224,-97.838532,1977
30.13309,-97.783054,1977
30.286641,-97.937046,2000
30.295209,-97.780247,1968
30.067477,-97.760287,2001
30.383437,-97.954449,2001
30.362016,-97.7329,1967
30.353368,-97.765914,1963
30.294339,-97.726811,1935
30.42024,-97.96021,1970
30.431703,-97.638781,2001
30.461699,-97.779554,1982
30.406654,-97.683699,1972
30.207013,-97.636186,1965
30.238133,-97.74599,1972
30.427827,-97.790191,1991
30.221055,-97.988685,1984
30.487186,-97.690069,1996
30.54251,-97.635507,1976
30.430406,-97.828169,1999
30.456368,-97.922106,1991
30.193712,-97.822417,1978
30.304943,-97.493484,2000
30.240715,-97.913867,1972
30.135297,-97.830206,1985
30.230116,-97.857972,1962
30.23155,-97.904942,2015
30.194765,-97.819955,1981
30.276192,-97.476983,1995
30.310311,-97.507638,1975
30.445532,-97.55824,2015
30.30479,-97.92793,1999
30.51178,-97.77156,2010
30.32947,-97.864048,1966
30.259737,-97.779967,1969
30.150498,-97.745485,2012
30.293383,-97.719506,1954
30.339779,-97.707844,1960
30.37526,-97.775641,1979
30.202311,-97.821952,1978
30.425374,-97.525417,1980
30.415328,-97.760288,1991
30.225198,-97.518014,1983
30.238455,-97.927232,1984
30.431202,-97.637616,2002
30.133536,-97.990702,2014
30.216562,-97.878994,1993
30.117746,-97.744143,1993
30.072417,-97.753573,2000
30.090194,-97.700867,1995
30.158108,-97.847474,2000
30.224041,-97.818355,2004
30.357373,-97.53052,1965
30.451656,-97.798455,1977
30.362389,-97.903036,2005
30.529224,-97.674849,1985
30.458779,-97.775683,1985
30.156369,-97.738424,1999
30.244805,-97.904945,2014
30.321456,-97.793892,2015
30.367918,-97.685651,1982
30.437885,-97.889674,2017
30.335599,-97.877512,1980
30.473417,-97.834073,1999
30.377428,-97.655971,2005
30.236285,-97.992563,1993
30.374549,-97.937601,1999
30.158036,-97.8048,2006
30.211196,-97.778474,1965
30.500625,-97.598293,2005
30.147127,-97.810898,2002
30.297846,-97.736606,1920
30.366015,-97.74598,1970
30.192081,-97.78928,1978
30.270953,-97.728416,1999
30.38528,-97.750174,1973
30.472293,-97.629526,2000
30.193898,-97.550325,1984
30.248743,-97.468662,1984
30.347762,-97.757532,1965
30.210586,-97.85594,1992
30.421015,-97.788266,1992
30.4045,-97.733589,1977
30.217146,-97.795018,1966
30.233789,-97.982551,1976
30.335621,-97.74979,1958
30.217014,-97.770976,1954
30.316684,-97.847886,2015
30.201222,-97.812171,1996
30.23227,-97.867672,1979
30.292372,-97.877636,2013
30.361695,-97.977254,1978
30.285444,-97.91815,2000
30.359348,-97.805223,2000
30.177302,-97.847284,1985
30.260763,-97.804716,1981
30.194021,-97.789492,1982
30.172868,-97.868952,1987
30.454037,-97.914365,2003
30.337553,-97.877416,2000
30.255443,-97.779376,1973
30.248038,-97.992662,1997
30.487884,-97.597422,1987
30.220504,-97.798581,1966
30.269785,-97.474553,1997
30.560863,-97.738776,2001
30.28321,-97.848321,1979
30.310514,-97.788304,2000
30.080959,-97.572256,1984
30.37361,-97.734217,1970
30.490282,-97.914375,2016
30.415683,-97.768968,1982
30.238833,-97.765044,1950
30.338804,-97.956302,2007
30.38227,-97.751226,1969
30.485239,-97.863054,2009
30.373004,-97.822008,1993
30.25305,-97.742873,1971
30.368442,-97.767527,1969
30.394507,-97.886512,2003
30.299007,-97.882252,1991
30.165183,-97.594863,1995
30.211135,-97.830733,1971
30.103314,-97.68338,1990
30.453084,-97.854945,2015
30.175268,-97.802611,1994
30.291343,-97.772808,1930
30.432663,-97.663457,2014
30.066345,-97.649283,1968
30.352146,-97.521998,2005
30.286746,-97.811559,1979
30.304353,-97.999525,2007
30.21488,-97.570976,1955
30.18464,-97.921088,2007
30.37521,-97.89973,2000
30.212776,-97.842892,1999
30.16824,-97.857396,1982
30.305626,-97.959684,1995
30.456204,-97.922306,2010
30.504765,-97.627255,2004
30.33727,-97.821493,1986
30.369103,-97.679068,1967
30.187539,-97.898656,1998
30.218641,-97.76989,1955
30.177807,-97.587786,1987
30.430549,-97.632368,2002
30.151534,-97.862461,1993
30.337689,-97.742524,1950
30.46739,-97.825351,1999
30.318895,-97.731916,2004
30.419083,-97.714122,1981
30.441683,-97.654814,1999
30.48717,-97.890389,1996
30.349258,-97.987149,1983
30.48747,-97.558525,1978
30.4145,-97.6443,
30.27444,-97.856572,1998
30.482341,-97.892287,2009
30.173046,-97.748059,1993
30.449931,-97.803246,1976
30.368553,-97.989972,1995
30.247577,-97.911838,1980
30.187551,-97.812739,2000
30.143493,-97.585568,1984
30.300056,-97.7511,1939
30.476553,-97.627126,2013
30.235725,-97.761472,1945
30.487121,-97.590379,1996
30.505042,-97.615207,2000
30.194264,-97.523711,1984
30.19732,-97.748486,1974
30.405335,-97.960667,1992
30.359675,-97.787436,1984
30.409278,-97.952214,2002
30.426673,-97.727312,1983
30.367128,-97.912021,2011
30.461284,-97.805962,1975
30.214925,-97.543604,2017
30.298529,-97.918921,2001
30.348915,-97.608671,1999
30.158091,-97.748597,2009
30.362099,-97.946629,1984
30.367259,-98.003157,2017
30.340131,-97.764482,1957
30.505447,-97.633906,2012
30.335986,-97.8471,1998
30.500251,-97.773097,2002
30.445684,-97.767396,1991
30.264041,-97.628213,1994
30.362668,-97.611265,2002
30.362293,-97.897849,2003
30.289952,-97.804304,1994
30.159077,-97.851998,1988
30.428905,-97.845806,2012
30.49842,-97.562438,1994
30.494778,-97.88301,1965
30.223544,-97.522202,1983
30.19037,-97.73694,1997
30.40467,-97.648843,1991
30.085054,-97.831627,2000
30.223122,-97.911284,2006
30.415688,-97.747203,2005
30.355365,-97.984631,1995
30.197027,-97.783908,1984
30.405776,-97.73228,1979
30.305409,-97.878935,1999
30.248382,-97.746275,1945
30.231374,-97.646194,1955
30.249177,-97.771513,1937
30.440557,-97.679073,1984
30.117882,-97.899864,2002
30.296346,-97.920842,
30.176366,-97.801691,1984
30.171137,-97.59106,1985
30.196355,-97.857937,1999
30.216271,-97.779439,1970
30.355287,-97.965485,1984
30.129685,-97.598791,1940
30.540308,-97.648245,2001
30.229773,-97.912574,1992
30.401449,-97.959684,1989
30.192034,-97.747171,1976
30.415927,-97.889849,1972
30.327775,-98.025156,2013
30.270993,-97.865418,2005
30.399595,-97.65506,2006
30.228517,-97.974312,1998
30.298553,-97.766202,1941
30.362166,-97.787129,1996
30.1605,-97.649204,1995
30.054836,-97.685922,1993
30.488884,-97.573611,2014
30.492791,-97.572925,2016
30.383037,-97.66131,1984
30.054344,-97.712448,1976
30.49516,-97.68711,1976
30.373566,-97.979562,1994
30.128077,-97.642044,1970
30.377004,-97.950117,1999
30.400155,-97.768447,1999
30.284773,-97.862442,1998
30.224676,-97.522146,1977
30.219874,-97.797247,1966
30.125019,-97.831612,1978
30.450842,-97.681905,1997
30.140814,-97.808551,2008
30.23922,-97.579548,2010
30.380036,-97.973423,1981
30.535826,-97.843427,2001
30.320753,-97.754342,2014
30.037544,-97.814825,2006
30.324033,-97.992065,2009
30.441419,-97.940336,2002
30.178907,-97.923367,2015
30.457642,-97.755371,1995
30.360508,-97.710553,1965
30.448325,-97.657353,2001
30.201704,-97.508311,2001
30.105132,-97.718726,1970
30.122898,-97.739684,1999
30.293826,-97.7581,1951
30.19693,-97.792471,1974
30.301773,-97.845082,2009
30.417061,-97.984892,1994
30.231902,-97.594379,2008
30.508118,-97.874806,1996
30.375516,-97.84475,1996
30.040244,-97.707188,1999
30.34296,-97.612288,1996
30.456265,-97.620898,2004
30.32418,-97.78749,2001
30.183832,-97.7504,1972
30.357136,-97.682477,1966
30.367832,-97.763179,1973
30.154653,-97.87008,1985
30.175147,-97.863059,1968
30.366319,-97.854217,1998
30.496519,-97.573939,1998
30.138909,-97.715862,2000
30.30347,-97.814892,1959
30.364822,-97.972006,1981
30.239455,-97.875917,2012
30.448318,-97.814891,1984
30.441176,-97.765863,1985
30.359538,-97.674043,1972
30.418395,-97.802433,1992
30.448801,-97.677352,1985
30.264677,-97.802172,1981
30.517913,-97.738547,1999
30.229717,-97.71127,1985
30.504181,-97.877521,1970
30.468102,-97.54874,1994
30.392402,-97.800871,1998
30.506581,-97.69188,1979
30.40801,-97.680228,1974
30.477563,-97.943382,1995
30.339473,-97.766933,1999
30.528303,-97.707235,1992
30.447209,-97.910077,1958
30.248579,-97.917712,2013
30.457373,-97.817556,1980
30.300505,-97.467215,1960
30.461808,-97.577973,2006
30.202791,-97.838691,1983
30.223026,-97.668631,1982
30.528411,-97.780528,1993
30.155882,-97.813207,1987
30.287897,-97.669951,1964
30.457883,-97.64362,1979
30.332767,-97.789883,1991
30.064866,-97.712284,1997
30.302426,-97.72213,1950
30.232951,-97.694874,2004
30.345271,-97.867857,1985
30.39171,-97.895637,1978
30.175184,-97.867473,2001
30.33014,-97.801539,1983
30.170475,-97.795296,1996
30.231164,-97.906545,2013
30.154424,-97.872621,1993
30.301053,-97.777355,1949
30.12638,-97.676464,1982
30.36914,-97.654332,2006
30.370235,-97.773946,1976
30.278395,-97.830674,1983
30.431698,-97.806761,1978
30.204098,-97.78689,1970
30.331209,-97.73375,1949
30.450517,-97.564832,2008
30.223491,-97.857712,1980
30.377742,-97.956554,2001
30.35202,-97.812705,1980
30.191577,-97.822103,1982
30.22932,-97.70361,1978
30.335417,-97.908797,1998
30.520515,-97.816061,2000
30.231997,-97.784583,1940
30.359483,-97.987804,1972
30.425605,-97.764363,1983
30.368471,-97.759851,1974
30.101857,-97.628287,1985
30.105387,-97.683188,2002
30.191296,-97.910082,2010
